date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:53:29	14606/14606	---M--	200	added ('OK')	image/png	etag:%22a60272c9f6e9d7a8ab2e1574075dc3ee-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/dot_shape_7.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/dot_shape_7.png	(from https://udemo-html.netlify.app/index_2.html)
15:53:58	3924/3924	---M--	200	added ('OK')	image/png	etag:%22667fcf22f8b06283270cd8c33606bab5-ssl%22	https://udemo-html.netlify.app/assets/images/icons/icon_science.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/icons/icon_science.png	(from https://udemo-html.netlify.app/index_2.html)
15:53:59	2763/2763	---M--	200	added ('OK')	image/png	etag:%221ba5efae4899d84a7636c042e1cf8119-ssl%22	https://udemo-html.netlify.app/assets/images/icons/icon_rocket.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/icons/icon_rocket.png	(from https://udemo-html.netlify.app/index_2.html)
15:54:01	3613/3613	---M--	200	added ('OK')	image/png	etag:%22a08f3ea2631b9d98909358f1bf37c56c-ssl%22	https://udemo-html.netlify.app/assets/images/icons/icon_space.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/icons/icon_space.png	(from https://udemo-html.netlify.app/index_2.html)
15:54:04	2572/2572	---M--	200	added ('OK')	image/png	etag:%2204a17ef9e4cb25ef83a537d2914bf17a-ssl%22	https://udemo-html.netlify.app/assets/images/icons/icon_microscope.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/icons/icon_microscope.png	(from https://udemo-html.netlify.app/index_2.html)
15:54:20	1558/1558	---M--	200	added ('OK')	image/png	etag:%224c86c0ca0c1760cf99095e44c422a86b-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/shape_11.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/shape_11.png	(from https://udemo-html.netlify.app/index_2.html)
15:54:23	136675/136675	---M--	200	added ('OK')	image/png	etag:%22bb24dc322c5c1842249ffda8bee01367-ssl%22	https://udemo-html.netlify.app/assets/images/meta/thumbnail_img_2.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/meta/thumbnail_img_2.png	(from https://udemo-html.netlify.app/index_2.html)
15:54:24	6316/6316	---M--	200	added ('OK')	image/png	etag:%228a7b292f4297d5156c816ccaa583690e-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/shape_12.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/shape_12.png	(from https://udemo-html.netlify.app/index_2.html)
15:54:28	956/956	---M--	200	added ('OK')	image/png	etag:%221ef2e6f4b63b9e7b8af536f05bfbf185-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/shape_13.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/shape_13.png	(from https://udemo-html.netlify.app/index_2.html)
15:55:14	14876/14876	---M--	200	added ('OK')	image/png	etag:%223fef64ca181092adf18e4fdfede52905-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/shapes_group_1.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/shapes_group_1.png	(from https://udemo-html.netlify.app/index_4.html)
15:55:22	63203/63203	---M--	200	added ('OK')	image/png	etag:%22bf5d3397ff7b2e5aaa028acad0245b41-ssl%22	https://udemo-html.netlify.app/assets/images/banner/banner_img_6.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/banner/banner_img_6.png	(from https://udemo-html.netlify.app/index_4.html)
15:55:29	9845/9845	---M--	200	added ('OK')	image/png	etag:%225f6928bd213d46e6a09c5312d70def3e-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/shape_14.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/shape_14.png	(from https://udemo-html.netlify.app/index_4.html)
15:55:30	182423/182423	---M--	200	added ('OK')	image/png	etag:%2201a3ec3ae02dd9b4651a0519173702ef-ssl%22	https://udemo-html.netlify.app/assets/images/events/event_img_3.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/events/event_img_3.png	(from https://udemo-html.netlify.app/index_2.html)
15:55:31	64942/64942	---M--	200	added ('OK')	image/png	etag:%223eb08978c5e5d46f45bb3be0cac42e01-ssl%22	https://udemo-html.netlify.app/assets/images/banner/banner_img_7.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/banner/banner_img_7.png	(from https://udemo-html.netlify.app/index_4.html)
15:55:33	17817/17817	---M--	200	added ('OK')	image/png	etag:%226a7a58116abef01dcc0b62ec13cae9c2-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/shape_15.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/shape_15.png	(from https://udemo-html.netlify.app/index_4.html)
15:55:39	51026/51026	---M--	200	added ('OK')	image/png	etag:%2214955e16c9561d586ab9201c093ab051-ssl%22	https://udemo-html.netlify.app/assets/images/category/category_img_1.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/category/category_img_1.png	(from https://udemo-html.netlify.app/index_4.html)
15:55:39	293017/293017	---M--	200	added ('OK')	image/jpeg	etag:%22f76707f6573bfe685c58d0ce972df805-ssl%22	https://udemo-html.netlify.app/assets/images/banner/banner_img_5.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/banner/banner_img_5.jpg	(from https://udemo-html.netlify.app/index_3.html)
15:55:43	45324/45324	---M--	200	added ('OK')	image/png	etag:%2214ece6824ee534c3d7c6d1c972fec2e7-ssl%22	https://udemo-html.netlify.app/assets/images/category/category_img_2.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/category/category_img_2.png	(from https://udemo-html.netlify.app/index_4.html)
15:55:45	48429/48429	---M--	200	added ('OK')	image/png	etag:%22d82626a33e2f6711c5ab0e756003b1a6-ssl%22	https://udemo-html.netlify.app/assets/images/category/category_img_3.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/category/category_img_3.png	(from https://udemo-html.netlify.app/index_4.html)
15:55:46	39607/39607	---M--	200	added ('OK')	image/png	etag:%222c54c70bd19c9e512b7e1119711dd863-ssl%22	https://udemo-html.netlify.app/assets/images/category/category_img_4.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/category/category_img_4.png	(from https://udemo-html.netlify.app/index_4.html)
15:55:47	2636/2636	---M--	200	added ('OK')	image/png	etag:%22b7cf8072111097f7c9c46b1123daca4b-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/shape_16.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/shape_16.png	(from https://udemo-html.netlify.app/index_4.html)
15:55:50	39951/39951	---M--	200	added ('OK')	image/png	etag:%222363fd951c608f66d1f40b3473db607d-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/dot_shape_8.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/dot_shape_8.png	(from https://udemo-html.netlify.app/about.html)
15:55:57	101898/101898	---M--	200	added ('OK')	image/jpeg	etag:%220cb500546f836e78236ada44291187ee-ssl%22	https://udemo-html.netlify.app/assets/images/about/about_img_1.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/about/about_img_1.jpg	(from https://udemo-html.netlify.app/about.html)
15:56:08	7076/7076	---M--	200	added ('OK')	image/png	etag:%22bb39d4afe06c1d4707a578426e1e465b-ssl%22	https://udemo-html.netlify.app/assets/images/icons/icon_support.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/icons/icon_support.png	(from https://udemo-html.netlify.app/contact.html)
15:56:12	81803/81803	---M--	200	added ('OK')	image/jpeg	etag:%22e80fef0c0152017312b5fffa86bb6eda-ssl%22	https://udemo-html.netlify.app/assets/images/about/about_img_3.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/about/about_img_3.jpg	(from https://udemo-html.netlify.app/about.html)
15:56:18	98586/98586	---M--	200	added ('OK')	image/jpeg	etag:%22136748c777d1c320ee34cbef2499a020-ssl%22	https://udemo-html.netlify.app/assets/images/course/course_details_img.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/course/course_details_img.jpg	(from https://udemo-html.netlify.app/course_details.html)
15:56:19	22134/22134	---M--	200	added ('OK')	image/png	etag:%22419b4c49b0bce028c86508710cfd5638-ssl%22	https://udemo-html.netlify.app/assets/images/course/course_small_img_1.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/course/course_small_img_1.png	(from https://udemo-html.netlify.app/course_details.html)
15:56:24	18470/18470	---M--	200	added ('OK')	image/png	etag:%22bd5b235570b795f20586263282a686bd-ssl%22	https://udemo-html.netlify.app/assets/images/course/course_small_img_3.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/course/course_small_img_3.png	(from https://udemo-html.netlify.app/course_details.html)
15:56:25	15263/15263	---M--	200	added ('OK')	image/jpeg	etag:%227fc063eb151ae64e0425fa3a871dc949-ssl%22	https://udemo-html.netlify.app/assets/images/instructor/instructor_img_1.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/instructor/instructor_img_1.jpg	(from https://udemo-html.netlify.app/instructor.html)
15:56:25	16814/16814	---M--	200	added ('OK')	image/png	etag:%224314951207a775bb7163a2e66e4df76d-ssl%22	https://udemo-html.netlify.app/assets/images/course/course_small_img_2.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/course/course_small_img_2.png	(from https://udemo-html.netlify.app/course_details.html)
15:56:28	18435/18435	---M--	200	added ('OK')	image/jpeg	etag:%22ac063de247b73ba8aebec8433881786f-ssl%22	https://udemo-html.netlify.app/assets/images/instructor/instructor_img_2.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/instructor/instructor_img_2.jpg	(from https://udemo-html.netlify.app/instructor.html)
15:56:29	17976/17976	---M--	200	added ('OK')	image/jpeg	etag:%22e5652b7191db439d4f91d6e0be18c745-ssl%22	https://udemo-html.netlify.app/assets/images/instructor/instructor_img_3.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/instructor/instructor_img_3.jpg	(from https://udemo-html.netlify.app/instructor.html)
15:56:31	16785/16785	---M--	200	added ('OK')	image/jpeg	etag:%22843dac18888445c2aa40f913da283b42-ssl%22	https://udemo-html.netlify.app/assets/images/instructor/instructor_img_4.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/instructor/instructor_img_4.jpg	(from https://udemo-html.netlify.app/instructor.html)
15:56:35	15318/15318	---M--	200	added ('OK')	image/jpeg	etag:%225b67242bf388e56c3d4da739644f4803-ssl%22	https://udemo-html.netlify.app/assets/images/instructor/instructor_img_5.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/instructor/instructor_img_5.jpg	(from https://udemo-html.netlify.app/instructor.html)
15:56:36	16987/16987	---M--	200	added ('OK')	image/jpeg	etag:%22f2ecc906db2aa58f2a76e55d162eda00-ssl%22	https://udemo-html.netlify.app/assets/images/instructor/instructor_img_6.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/instructor/instructor_img_6.jpg	(from https://udemo-html.netlify.app/instructor.html)
15:56:39	17113/17113	---M--	200	added ('OK')	image/jpeg	etag:%2263ffa17dcec44ad68aca0573f67bd910-ssl%22	https://udemo-html.netlify.app/assets/images/instructor/instructor_img_7.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/instructor/instructor_img_7.jpg	(from https://udemo-html.netlify.app/instructor.html)
15:56:41	16462/16462	---M--	200	added ('OK')	image/jpeg	etag:%227274b7500f49ccd43e1ba4556bafa9d3-ssl%22	https://udemo-html.netlify.app/assets/images/instructor/instructor_img_8.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/instructor/instructor_img_8.jpg	(from https://udemo-html.netlify.app/instructor.html)
15:56:42	32979/32979	---MCZ	200	added ('OK')	text/html	etag:%2273b350de2f2a606f990d6c24f31ff044-ssl-df%22	https://udemo-html.netlify.app/blog.html	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/blog.html	(from https://udemo-html.netlify.app/index.html)
15:56:48	151637/151637	---M--	200	added ('OK')	image/jpeg	etag:%229f5d1559fa2ab5d43b70093cfaa37903-ssl%22	https://udemo-html.netlify.app/assets/images/blogs/blog_img_6.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/blogs/blog_img_6.jpg	(from https://udemo-html.netlify.app/blog_details.html)
15:56:51	12546/12546	---M--	200	added ('OK')	image/png	etag:%226b94790ec68b3e10e7ebab9245abe962-ssl%22	https://udemo-html.netlify.app/assets/images/blogs/small_blog_image_1.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/blogs/small_blog_image_1.png	(from https://udemo-html.netlify.app/blog_details.html)
15:56:53	11318/11318	---M--	200	added ('OK')	image/png	etag:%22f9f59bcd6bd9e679a25922f5f080884c-ssl%22	https://udemo-html.netlify.app/assets/images/blogs/small_blog_image_2.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/blogs/small_blog_image_2.png	(from https://udemo-html.netlify.app/blog_details.html)
15:56:55	12273/12273	---M--	200	added ('OK')	image/png	etag:%227014cee47f77e83b7ab3cd8a5e2da731-ssl%22	https://udemo-html.netlify.app/assets/images/blogs/small_blog_image_3.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/blogs/small_blog_image_3.png	(from https://udemo-html.netlify.app/blog_details.html)
15:56:58	34557/34557	---M--	200	added ('OK')	image/jpeg	etag:%22b9b952883bbb44acfcdaf65780283a9a-ssl%22	https://udemo-html.netlify.app/assets/images/banner/advertisement_banner_img_1.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/banner/advertisement_banner_img_1.jpg	(from https://udemo-html.netlify.app/blog_details.html)
15:57:00	3227/3227	---M--	200	added ('OK')	image/png	etag:%22161bee9511b1c2a453329f495eb6ad74-ssl%22	https://udemo-html.netlify.app/assets/images/icons/icon_briefcase.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/icons/icon_briefcase.png	(from https://udemo-html.netlify.app/index_5.html)
15:57:01	10097/10097	---M--	200	added ('OK')	image/png	etag:%22fb5706533c99c3d45da59714a7d1db6b-ssl%22	https://udemo-html.netlify.app/assets/images/icons/icon_video_tutorial.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/icons/icon_video_tutorial.png	(from https://udemo-html.netlify.app/index_5.html)
15:57:01	27185/27185	---MCZ	200	added ('OK')	text/html	etag:%22b0de7a11a6e92b02f00e6949756bd585-ssl-df%22	https://udemo-html.netlify.app/event_details.html	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/event_details.html	(from https://udemo-html.netlify.app/index.html)
15:57:03	90549/90549	---M--	200	added ('OK')	image/jpeg	etag:%22d453af5b0595bb684c850b49c7360cd6-ssl%22	https://udemo-html.netlify.app/assets/images/course/course_img_4.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/course/course_img_4.jpg	(from https://udemo-html.netlify.app/index_5.html)
15:57:03	1665/1665	---M--	200	added ('OK')	image/png	etag:%224fdc08baf3dfa5a5be3f996cb83fad9b-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/dot_shape_4.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/dot_shape_4.png	(from https://udemo-html.netlify.app/index_5.html)
15:57:05	93947/93947	---M--	200	added ('OK')	image/jpeg	etag:%2264ebabff3062d2b595ea857091280edd-ssl%22	https://udemo-html.netlify.app/assets/images/course/course_img_7.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/course/course_img_7.jpg	(from https://udemo-html.netlify.app/index_5.html)
15:57:06	1876/1876	---M--	200	added ('OK')	image/png	etag:%22d475172bcd864ec478058d00a9ef36ea-ssl%22	https://udemo-html.netlify.app/assets/images/logo/site_logo_white.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/logo/site_logo_white.png	(from https://udemo-html.netlify.app/index_5.html)
15:57:07	2100/2100	---M--	200	added ('OK')	image/png	etag:%227e56a36bbf1ac749e51cd01fc43d8cdd-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/shape_4.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/shape_4.png	(from https://udemo-html.netlify.app/index_5.html)
15:57:10	4022/4022	---M--	200	added ('OK')	image/png	etag:%2225dbf4497c53e04b2fdab62fe8d083a5-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/shape_10.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/shape_10.png	(from https://udemo-html.netlify.app/index_2.html)
15:57:10	29758/29758	---M--	200	added ('OK')	image/png	etag:%2225da72088d80df923b6ae1880eed2aca-ssl%22	https://udemo-html.netlify.app/assets/images/shapes/shape_9.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/shapes/shape_9.png	(from https://udemo-html.netlify.app/index_2.html)
15:57:14	456601/456601	UR-M--	200	added ('Partial%20Content')	image/png	etag:%227d06be3aeb3b08f68e213136ccaf2056-ssl%22	https://udemo-html.netlify.app/assets/images/banner/banner_img_4.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/banner/banner_img_4.png	(from https://udemo-html.netlify.app/index_2.html)
15:57:14	158238/158238	---M--	200	added ('OK')	image/png	etag:%22342c732cf0de128814b74d1b0b8fb21e-ssl%22	https://udemo-html.netlify.app/assets/images/events/event_img_2.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/events/event_img_2.png	(from https://udemo-html.netlify.app/index_2.html)
15:57:15	101013/101013	---M--	200	added ('OK')	image/png	etag:%22b58561b284dc12f1c8c8c959256f39fb-ssl%22	https://udemo-html.netlify.app/assets/images/meta/thumbnail_img_1.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/meta/thumbnail_img_1.png	(from https://udemo-html.netlify.app/index_2.html)
15:57:15	189340/189340	---M--	200	added ('OK')	image/png	etag:%224ed03c7485199bf136006ca1eb80242a-ssl%22	https://udemo-html.netlify.app/assets/images/events/event_img_1.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/events/event_img_1.png	(from https://udemo-html.netlify.app/index_2.html)
15:57:16	3447/3447	---M--	200	added ('OK')	image/png	etag:%22620f0808a7323ca1387acecf8ddd4271-ssl%22	https://udemo-html.netlify.app/assets/images/icons/icon_email.png	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/icons/icon_email.png	(from https://udemo-html.netlify.app/contact.html)
15:57:17	77739/77739	---M--	200	added ('OK')	image/jpeg	etag:%2238ea60a70072d57ec3bfb82045e2b919-ssl%22	https://udemo-html.netlify.app/assets/images/about/about_img_2.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/about/about_img_2.jpg	(from https://udemo-html.netlify.app/about.html)
15:57:24	328444/328444	---M--	200	added ('OK')	image/jpeg	etag:%22826126d84e74e5b8c011c3d4b8091e46-ssl%22	https://udemo-html.netlify.app/assets/images/events/event_details_img_1.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/events/event_details_img_1.jpg	(from https://udemo-html.netlify.app/event_details.html)
15:57:30	603329/603329	---M--	200	added ('OK')	image/jpeg	etag:%222a79b14de4511b2fc72238e587d2322a-ssl%22	https://udemo-html.netlify.app/assets/images/blogs/blog_img_5.jpg	C:/Users/DR%20DREE%20INFO/Desktop/TATSI1/udemo-html.netlify.app/assets/images/blogs/blog_img_5.jpg	(from https://udemo-html.netlify.app/blog.html)
